10403108	Massive Dark damage to a foe. All allies gain 20% Dark ATK Up and 20% Light DMG Lowered .	\N	\N
10403109	Massive Dark damage to a foe. Bonus Dark damage.	\N	\N
10403110	Massive Water damage to a foe. Raise foe's Glaciate lvl by 1 (Max: 10).	\N	\N
10403111	Massive Earth damage to a foe. / Gain Charge Bar +20% .	Effect increased to Charge Bar +30% .	\N
10403112	Massive Fire damage to a foe. Boost to all allies' critical hit rate.	\N	\N
10403113	Massive Earth damage to a foe. Gain 100% / 10% Critical Hit Rate Up .	\N	\N
10403114	Massive Light damage to a foe. Gain Mirror Image (2 times) .	Also gain 20% Bonus Light DMG . (Ends upon taking damage.)	\N
10403115	Massive Light damage to a foe. Gain ATK Up .	\N	\N
10403116	Massive Dark damage to a foe. All allies gain Keen .	All allies also gain Shield (2000) .	\N
10403117	Massive Wind damage to a foe. Gain Guaranteed TA .	Also gain 10% DMG Amplified .	\N
10403118	Massive Fire damage to a foe. Gain Guaranteed TA .	Also gain 10% DMG Amplified .	\N
10403119	Massive Water damage to a foe. Gain 25% / 50% Critical Hit Rate Up .	\N	Also gain 50% Sharp ATK Up (1 time) .
10403120	Massive Fire damage to a foe. Gain 30% Skill DMG Up and 10% Skill DMG Cap Up .	\N	\N
10403121	Massive Water damage to a foe. Gain 30% Skill DMG Up and 10% Skill DMG Cap Up .	\N	\N
10403122	Massive Earth damage to a foe. Gain 30% Skill DMG Up and 10% Skill DMG Cap Up .	\N	\N
10403123	Massive Wind damage to a foe. Gain 30% Skill DMG Up and 10% Skill DMG Cap Up .	\N	\N
10403124	Massive Light damage to a foe. Gain 30% Skill DMG Up and 10% Skill DMG Cap Up .	\N	\N
10403125	Massive Dark damage to a foe. Gain 30% Skill DMG Up and 10% Skill DMG Cap Up .	\N	\N
10403126	Massive Water damage to a foe. Gain Guaranteed TA .	\N	\N
10403127	Massive Earth damage to a foe.	\N	\N
10403128	Massive Fire damage to a foe. All allies gain Revitalize .	\N	\N
10403129	Massive Earth damage to a foe. All Earth allies gain 70% / 30% Critical Hit Rate Up .	All Earth allies also gain 30% DA Up and 30% TA Up .	\N
10403130	Massive Light damage to a foe. All allies gain 15% Bonus Light DMG .	MC also gains Guaranteed TA .	\N
10403131	Massive Wind damage to a foe. All allies gain 35% DA Up and 35% TA Up .	All allies also gain 10% Bonus Wind DMG .	\N
10403132	Massive Fire damage to a foe. All allies gain 50% / 50% Armored .	\N	\N
10403133	Massive Dark damage to a foe. Gain Shield (3000) .	\N	\N
10403134	Massive Light damage to a foe. All allies gain Shield (2000) .	\N	\N
10403135	Massive Earth damage to a foe. 300% Bonus Earth damage to all foes (Damage cap: ~400,000). MC gains 50% DMG Cut for 0.5 turns.	Bonus Earth damage cap increased to ~700,000.	\N
10403136	Massive Earth damage to a foe. All allies gain Strength .	Restore 10% of MC's HP (Healing cap: 2000).	\N
10403137	Massive Wind damage to a foe. Inflict 15% Wind DEF Down .	\N	\N
10403138	Massive Light damage to a foe. Inflict Lethal Hit . Gain DA Up (Stackable) and TA Up (Stackable) .	\N	\N
10403139	Massive Fire damage to a foe. Gain Tank-and-Counter (3 times) and Hostility Up .	\N	\N
10403140	Massive Light damage to a foe. Gain Charge Bar +20% .	Now gain Charge Bar +30% .	\N
10403141	Massive Fire damage to a foe. Gain DA Up (Stackable) and TA Up (Stackable) .	\N	\N
10403142	Massive Water damage to a foe. Restore 20% of all allies' HP (Healing cap: 1500). All allies gain Shield (1500) .	Remove 1 buff from the foe.	\N
10403143	1100% Dark damage to a foe (Damage cap: ~2,550,000). Gain Blood Sacrifice .	Also gain Unchallenged (1 time) .	\N
10403144	Massive Dark damage to a foe. Inflict 15% Dark DEF Down .	\N	\N
10403145	Massive Earth damage to a foe. All allies gain Hype .	\N	\N
10403146	Massive Earth damage to a foe. All allies gain DEF Up .	\N	\N
10403147	Massive Dark damage to a foe. All allies gain Refresh .	\N	\N
10403148	Massive Earth damage to a foe. All allies gain 20% Earth ATK Up .	\N	\N
10403149	Unworldly Fire damage to a foe. Self-inflict Burned (1000) .	Also remove 1 buff from foe and inflict Delay .	\N
10403150	Massive Wind damage to a foe. Boost to all allies' multiattack rate.	\N	\N
10404002	Massive Wind damage to a foe. Gain Unchallenged (1 time) .	Also gain DEF Up .	\N
10404003	Massive Light damage to a foe. Gain ATK Up .	Also restore all allies' HP (Healing cap: 2000).	\N
10404008	Massive Light damage to a foe. / Gain DA Up .	\N	\N
10404009	Massive Water damage to a foe. Gain 20% Fire Cut .	20% Fire Cut now affects all allies.	\N
10404010	Massive Light damage to a foe. Gain Skill DMG Up .	\N	\N
10404011	Massive Earth damage to a foe. / Gain Skill DMG Up .	\N	\N
10404012	Massive Fire damage to a foe. Gain Skill DMG Up .	Debuff immunity (1 time).	\N
10404013	Massive fire DMG to a foe / Boost to healing effectiveness / Boost to maximum healing	\N	\N
10404014	Massive Water damage to a foe. Gain Repel (3 times) .	\N	\N
10404015	Massive Fire damage to a foe. Inflict 10% DEF Down .	Increased to 15% DEF Down .	\N
10404016	Massive Wind damage to a foe. Random speed boost to charge bar.	\N	\N
10404017	Massive Wind damage to a foe. Gain 50% Debuff Res. Up .	\N	\N
10404018	Massive Light damage to a foe. Gain Charge Bar +20% .	\N	\N
10404019	Massive Earth damage to a foe. Gain 10% ATK Up .	\N	\N
10404020	Massive Light damage to a foe. Restore 10% of all allies' HP (Healing cap: 2000). All allies gain Refresh .	\N	\N
10404021	Massive Fire damage to a foe. Restore all allies' HP. All allies gain Refresh .	\N	\N
10404022	Massive Water damage to a foe. Restore all allies' HP All allies gain Refresh .	\N	\N
10404023	Massive Wind damage to a foe. Restore all allies' HP All allies gain Refresh .	\N	\N
10404024	Massive Earth damage to a foe. Restore all allies' HP All allies gain Refresh .	\N	\N
10404025	Massive Light damage to a foe. Restore all allies' HP All allies gain Refresh .	\N	\N
10404026	Massive Dark damage to a foe. Restore all allies' HP All allies gain Refresh .	\N	\N
10404027	Massive Dark damage to a foe. Slight chance to inflict Charmed .	\N	\N
10404028	Massive Light damage to a foe. Gain Charge Bar +20% .	\N	\N
10404029	Massive Earth damage to a foe. Gain Charge Bar +20% .	\N	\N
10404030	Massive Light damage to a foe. Gain TA Up .	\N	\N
10404031	Massive Fire damage to a foe. Restore all allies' HP (Healing cap: 2000). All allies gain Refresh .	\N	\N
10404032	Massive Water damage to a foe. Restore all allies' HP (Healing cap: 2000). All allies gain Refresh .	\N	\N
10404033	Massive Wind damage to a foe. Restore all allies' HP (Healing cap: 2000). All allies gain Refresh .	\N	\N
10404034	Massive Earth damage to a foe. Restore all allies' HP (Healing cap: 2000). All allies gain Refresh .	\N	\N
10404035	Massive Light damage to a foe. Restore all allies' HP (Healing cap: 2000). All allies gain Refresh .	\N	\N
10404036	Massive Dark damage to a foe. Restore all allies' HP (Healing cap: 2000). All allies gain Refresh .	\N	\N
10404037	Massive Dark damage to a foe. Gain DEF Up .	\N	\N
10404038	Massive Dark damage to a foe. 10% hit to both ATK and DEF.	Slight chance to remove all debuffs.	\N
10404039	Massive Light damage to a foe. / Restore allies' HP.	\N	\N
10404040	Massive Fire damage to a foe. Inflict Bounty .	\N	\N
10404041	Massive Wind damage to a foe. Hit to ATK or DEF.	\N	\N
10404042	Massive Dark damage to a foe. Create 1 Green Potion.	All allies gain Refresh .	\N
10404043	Massive Light damage to a foe. Restore allies' HP (Healing cap: 1000). All allies gain Refresh .	Now restores 15% of all allies' HP (Healing cap: 2000). Refresh 's healing cap increased to 600.	\N
10404044	Massive earth DMG to a foe / Give bounty	\N	\N
10404045	Massive Light damage to a foe. Gain Charge Bar +20% .	\N	\N
10404046	Massive Fire damage to a foe. Gain Charge Bar +20% , Healing Up and 25% Healing Cap Up .	\N	\N
10404047	Massive Water damage to a foe. Gain Charge Bar +20% , Healing Up and 25% Healing Cap Up .	\N	\N
10404048	Massive Earth damage to a foe. Gain Charge Bar +20% , Healing Up and 25% Healing Cap Up .	\N	\N
10404049	Massive Wind damage to a foe. Gain Charge Bar +20% , Healing Up and 25% Healing Cap Up .	\N	\N
10404050	Massive Light damage to a foe. Gain Charge Bar +20% , Healing Up and 25% Healing Cap Up .	\N	\N
10404051	Massive Dark damage to a foe. Gain Charge Bar +20% , Healing Up and 25% Healing Cap Up .	\N	\N
10404052	Massive Earth damage to a foe. Gain Charge Bar +20% .	\N	\N
10404053	Massive Fire damage to a foe. Gain Charge Bar +20% and Skill DMG Up .	\N	\N
10404054	Massive Water damage to a foe. Gain Charge Bar +20% and Skill DMG Up .	\N	\N
10404055	Massive Earth damage to a foe. Gain Charge Bar +20% and Skill DMG Up .	\N	\N
10404056	Massive Wind damage to a foe. Gain Charge Bar +20% and Skill DMG Up .	\N	\N
10404057	Massive Light damage to a foe. Gain Charge Bar +20% and Skill DMG Up .	\N	\N
10404058	Massive Dark damage to a foe. Gain Charge Bar +20% and Skill DMG Up .	\N	\N
10404059	Big Earth damage to a foe. Bonus Fire damage.	Earth damage upgraded to massive.	\N
10404060	Massive Water damage to a foe. Gain Charge Bar +20% .	\N	\N
10404061	Massive Water damage to a foe. Gain Charge Bar +20% .	\N	\N
10404062	Massive Fire damage to a foe. Gain Charge Bar +20% and restore 5% HP (Healing cap: 1000).	\N	\N
10404063	Massive Water damage to a foe. Gain Charge Bar +20% and restore 5% HP (Healing cap: 1000).	\N	\N
10404064	Massive Earth damage to a foe. Gain Charge Bar +20% and restore 5% HP (Healing cap: 1000).	\N	\N
10404065	Massive Wind damage to a foe. Gain Charge Bar +20% and restore 5% HP (Healing cap: 1000).	\N	\N
10404066	Massive Light damage to a foe. Gain Charge Bar +20% and restore 5% HP (Healing cap: 1000).	\N	\N
10404067	Massive Dark damage to a foe. Gain Charge Bar +20% and restore 5% HP (Healing cap: 1000).	\N	\N
10404068	Massive Fire damage to a foe. ('When Flare is active:' Boost to C.A. DMG.)	('When Flare is active:' Also boosts C.A. DMG Cap.)	\N
10404069	Massive Fire damage to a foe / 2-turn cut to skill cooldown	20% chance to reset all skill cooldowns (MC only). 	\N
10404070	Massive Dark damage to a foe. Gain DEF Up .	\N	\N
10404071	Massive Water damage to a foe / 2-turn cut to skill cooldown	20% chance to reset all skill cooldowns (MC only). 	\N
10404072	Massive Earth damage to a foe / 2-turn cut to skill cooldown	20% chance to reset all skill cooldowns (MC only). 	\N
10404073	Massive Wind damage to a foe / 2-turn cut to skill cooldown	20% chance to reset all skill cooldowns (MC only). 	\N
10404074	Massive Light damage to a foe / 2-turn cut to skill cooldown	20% chance to reset all skill cooldowns (MC only). 	\N
10404075	Massive Dark damage to a foe / 2-turn cut to skill cooldown	20% chance to reset all skill cooldowns (MC only). 	\N
10404081	Massive fire DMG to a foe / Hit to all foes' DEF	\N	\N
10404082	Massive wind DMG to a foe / Restore allies' HP	\N	\N
10404083	Massive Water damage to a foe. Inflict Sleep .	\N	\N
10404084	Massive Light damage to a foe. / Gain Skill DMG Up .	\N	\N
10404085	Massive Dark damage to a foe. Gain Skill DMG Up .	\N	\N
10404086	Massive Earth damage to a foe. Gain C.A. DMG Up .	\N	\N
10404087	Massive Dark damage to a foe. Gain Override skill-sealing debuffs .	Override skill-sealing debuffs now affects all allies. All allies also gain Mirror Image (1 time) .	\N
10404088	Massive Light damage to a foe. / Gain Refresh .	\N	\N
10404089	Massive Water damage to a foe. Gain 10% ATK Up .	\N	\N
10404090	Massive Fire damage to a foe. All allies gain Fire ATK Up .	\N	\N
10404091	Massive Water damage to a foe. Gain Healing Up and Healing Cap Up .	\N	\N
10404092	Massive Dark damage to a foe. Bonus plain DMG	\N	\N
10404093	Massive Dark damage to a foe. Slight chance to inflict Lethal Hit .	\N	\N
10404094	Massive Water damage to a foe. All allies gain 10% Water ATK Up .	\N	\N
10404095	Massive Fire damage to a foe. / Inflict 15% Fire DEF Down .	\N	\N
10404096	Massive Light damage to a foe.	\N	\N
10404097	Massive Light damage to a foe.	\N	\N
10404098	Massive earth DMG to a foe / Boost to DEF	\N	\N
10404099	Massive Dark damage to a foe. Inflict 20% DEF Down .	\N	\N
10404100	Massive Water damage to a foe. Gain Mirror Image (1 time) .	Mirror Image (1 time) now affects all allies. All allies also gain Refresh .	\N
10404101	Massive Fire damage to a foe. / Inflict 15% Fire DEF Down .	Increased to 20% Fire DEF Down .	\N
10404102	Massive Fire damage to a foe. / All allies gain Fire ATK Up .	\N	\N
10404103	Massive Water damage to a foe. / All allies gain Water ATK Up .	\N	\N
10404104	Massive Earth damage to a foe. / All allies gain Earth ATK Up .	\N	\N
10404105	Massive Wind damage to a foe. / All allies gain Wind ATK Up .	\N	\N
10404106	Massive Light damage to a foe. / All allies gain Light ATK Up .	\N	\N
10404107	Massive Dark damage to a foe. / All allies gain Dark ATK Up .	\N	\N
10404108	Massive Fire damage to a foe. / All allies gain 30% Fire ATK Up and 30% DA Up .	\N	\N
10404109	Massive Water damage to a foe. / All allies gain 30% Water ATK Up and 30% DA Up .	\N	\N
10404110	Massive Earth damage to a foe. / All allies gain 30% Earth ATK Up and 30% DA Up .	\N	\N
10404111	Massive Wind damage to a foe. / All allies gain 30% Wind ATK Up and 30% DA Up .	\N	\N
10404112	Massive Light damage to a foe. / All allies gain 30% Light ATK Up and 30% DA Up .	\N	\N
10404113	Massive Dark damage to a foe. / All allies gain 30% Dark ATK Up and 30% DA Up .	\N	\N
10404114	Massive Wind damage to a foe. All allies gain 10% Wind ATK Up .	\N	\N
10404115	Massive fire DMG to a foe / Hit to debuff resistance	\N	\N
10404116	Massive Fire DMG to a foe. Heal all allies up to 700 HP . All allies gain Revitalize	\N	\N
10404117	Massive Water DMG to a foe. Heal all allies up to 700 HP . All allies gain Revitalize	\N	\N
10404118	Massive Earth DMG to a foe. Heal all allies up to 700 HP . All allies gain Revitalize	\N	\N
10404119	Massive Wind DMG to a foe. Heal all allies up to 700 HP . All allies gain Revitalize	\N	\N
10404120	Massive Light DMG to a foe. Heal all allies up to 700 HP . All allies gain Revitalize	\N	\N
10404121	Massive Dark DMG to a foe. Heal all allies up to 700 HP . All allies gain Revitalize	\N	\N
10404122	Massive Fire DMG to a foe. All allies gain ??% Skill DMG Up and 10% Skill DMG Cap Up	\N	\N
10404123	Massive Water DMG to a foe. All allies gain ??% Skill DMG Up and 10% Skill DMG Cap Up	\N	\N
10404124	Massive Earth DMG to a foe. All allies gain ??% Skill DMG Up and 10% Skill DMG Cap Up	\N	\N
10404125	Massive Wind DMG to a foe. All allies gain ??% Skill DMG Up and 10% Skill DMG Cap Up	\N	\N
10404126	Massive Light DMG to a foe. All allies gain ??% Skill DMG Up and 10% Skill DMG Cap Up	\N	\N
10404127	Massive Dark DMG to a foe. All allies gain ??% Skill DMG Up and 10% Skill DMG Cap Up	\N	\N
10404128	Massive Dark damage to a foe. Restore all allies' HP (Healing cap: 700).	\N	\N
10404129	Massive Dark damage to a foe. Inflict Blinded .	\N	\N
10404130	Massive Water damage to a foe. Restore all allies' HP.	\N	\N
10404131	450% Water damage to a foe. Restore 10% of all allies' HP (Healing cap: 700) and remove 1 debuff.	\N	Damage increased to 550%. Healing cap increased to 1500. All allies also gain Refresh .
10404132	Massive Dark damage to a foe.	\N	\N
10404133	Massive Dark damage to a foe. Gain Critical Hit Rate Up .	\N	\N
10404134	Massive elemental DMG to a foe / 20% boost to charge bar / Recover 3 MP at end of turn	\N	\N
10404135	Massive elemental DMG to a foe / 20% boost to charge bar / Recover 3 MP at end of turn	\N	\N
10404136	Massive elemental DMG to a foe / 20% boost to charge bar / Recover 3 MP at end of turn	\N	\N
10404137	Massive elemental DMG to a foe / 20% boost to charge bar / Recover 3 MP at end of turn	\N	\N
10404138	Massive elemental DMG to a foe / 20% boost to charge bar / Recover 3 MP at end of turn	\N	\N
10404139	Massive elemental DMG to a foe / 20% boost to charge bar / Recover 3 MP at end of turn	\N	\N
10404140	Massive Earth damage to a foe. Gain Dodge/Tank-and-Counter (3 times) .	Also gain Charge Bar +20% .	\N
10404141	Massive Water damage to a foe. Inflict 10% Fire ATK Down . Gain Charge Bar +20% .	\N	\N
10404142	Massive Dark damage to a foe. Inflict Blinded and 10% Debuff Res. Down .	\N	\N
10404143	Massive Light damage to a foe. Deal bonus Light damage (Damage cap: ~300,000).	\N	\N
10404144	Massive Wind damage to a foe Hit to debuff resistance.	\N	\N
10404145	Massive Light damage to a foe. / Inflict 15% Light DEF Down .	All allies gain 30% Debuff Res. Up .	\N
10404146	Massive Dark damage to a foe. Restore 5% of all allies' HP (Healing cap: 750).	Heal increased to 10% of all allies' HP (Healing cap: 1500).	\N
10404147	Massive Water damage to a foe. / All allies gain 20% Water ATK Up .	All allies gain High Voltage (ATK Up) and High Voltage (DEF Up) .	\N
10404148	Massive Earth damage to a foe. Gain Charge Bar +20% .	\N	\N
10404149	Massive Dark damage to a foe. Gain boost to MC's DMG cap and Guts effect.	\N	\N
10404150	Massive Water damage to a foe. / All allies gain Deluge Crest . Additional effect based on the pendulum.	\N	\N
10404151	Massive Water damage to a foe. / All allies gain Deluge Crest . Additional effect based on the pendulum.	\N	\N
10404152	Massive Water damage to a foe. / All allies gain Charge Bar +10% .	\N	\N
10404153	Massive Water damage to a foe. All allies gain 20% Water ATK Up and 20% Fire DMG Lowered .	\N	\N
10404154	Massive Earth damage to a foe / Inflict Stared Stiff .	\N	\N
10404155	Massive Wind damage to a foe. Gain Wind ATK Up and 20% Earth Cut .	\N	\N
10404156	Massive Water damage to a foe. / All allies gain Deluge Crest .	All allies also gain 50% / 30% Critical Hit Rate Up .	\N
10404157	Massive Water damage to a foe. / Remove 1 debuff from MC.	Now removes 1 debuff from all allies.	\N
10404158	Massive Dark damage to a foe. All allies gain 30% DA Up and 30% TA Up for 2.5 turns.	30% DA Up 's and 30% TA Up 's duration increased to 3.5 turns.	\N
10404159	Massive Dark damage to a foe. Restore HP of allies in first and second positions (Healing cap: 2000) and grant Charge Bar +20% .	\N	\N
10404160	Massive earth DMG to a foe / 1-turn cut to MC's damage skill cooldown / Boost to skill DMG cap	\N	\N
10404161	400% Water damage to a foe. All allies gain 15% Water ATK Up 	\N	\N
10404162	Massive Earth damage to a foe. Boost to MC's C.A. specs (1 time).	\N	\N
10404163	Massive Fire damage to a foe. Restore 5% of all allies' HP (Healing cap: 750).	Healing cap increased to 1500.	\N
10404164	Massive Light damage to a foe. Gain ATK Up .	\N	\N
10404165	Massive Earth damage to a foe. Restore 10% of all allies' HP (Healing cap: 900).	Remove 1 debuff from all allies.	\N
10404166	Massive Earth damage to a foe. All allies gain Shield (2000) .	All allies also gain Strength .	\N
10404167	Massive Wind damage to a foe. All allies gain Shield (2000) .	\N	Also remove 1 debuff from all allies.
10404168	Massive Fire damage to a foe. Inflict Burned . All allies gain Hellfire Crest .	All allies also gain Mirror Image (1 time) .	\N
10404169	Massive Fire damage to a foe. All allies gain Refresh .	All allies also gain 10% Uplifted .	\N
10404170	Massive Dark damage to a foe. White-Winged Creature descends at end of turn. (500% Dark damage to all foes [Damage cap: ~330,000].)	\N	\N
10404171	Massive Light damage to a foe.	\N	\N
10404172	Massive Fire damage to a foe. 4-hit, 200% Bonus Fire damage (Damage cap: ~130,000 per hit ).	\N	\N
10404173	Massive Water damage to a foe. 4-hit, 200% Bonus Water damage (Damage cap: ~130,000 per hit ).	\N	\N
10404174	Massive Earth damage to a foe. 4-hit, 200% Bonus Earth damage (Damage cap: ~130,000 per hit ).	\N	\N
10404175	Massive Wind damage to a foe. 4-hit, 200% Bonus Wind damage (Damage cap: ~130,000 per hit ).	\N	\N
10404176	Massive Light damage to a foe. 4-hit, 200% Bonus Light damage (Damage cap: ~130,000 per hit ).	\N	\N
10404177	Massive Dark damage to a foe. 4-hit, 200% Bonus Dark damage (Damage cap: ~130,000 per hit ).	\N	\N
10404178	Massive Light damage to a foe. Restore 10% of all allies' HP (Healing cap: 750).	\N	\N
10404179	450% Fire damage to a foe. All allies gain 20% DA Up and 20% TA Up .	\N	\N
10404180	Massive Wind damage to a foe. Gain Dodge Rate Up (Stackable) . All allies gain 10% ATK Up (Stackable / Max: 30%) .	\N	\N
10404181	Massive Wind damage to a foe. Remove 1 buff.	\N	\N
10404182	Unworldly Wind damage to a foe (Damage cap: ~2,550,000). MC can't attack next turn. All allies gain 50% Bonus Wind DMG (1 time) .	Effect increased to 60% Bonus Wind DMG (1 time) .	\N
10404183	Massive Fire damage to a foe. Gain Mirror Image (2 times) .	\N	\N
10404184	Massive Light damage to a foe. All allies gain 20% Dark Cut .	\N	\N
10404185	Massive Light damage to a foe. Gain Shield (3000) and Veil (1 time) .	\N	\N
10404186	Unworldly Light damage to a foe. Self-inflict C.A. Sealed .	Damage increased to 1050% (Damage cap: ~2,550,000). Create 1 green potion.	\N
10404187	Massive Dark damage to a foe. Inflict Blinded . Gain 10% Uplifted .	\N	\N
10404188	Massive Light damage to a foe. All Light allies gain 60% / 30% Critical Hit Rate Up .	\N	\N
10404189	Massive Fire damage to a foe. All allies gain Shield (1500) .	All allies also gain Veil .	\N
10404190	Massive Light damage to a foe. Gain Shield (3500) and Unchallenged (1 time) .	\N	\N
10404191	Massive Fire damage to a foe. All allies gain Fire ATK Up .	\N	\N
10404192	Massive Light damage to a foe. Inflict Charmed .	\N	\N
10404193	Massive Light damage to a foe. Gain Veil .	Remove 1 debuff from all allies.	\N
10404194	Massive Earth damage to a foe. Restore 10% of all allies' HP (Healing cap: 1500).	Healing cap increased to 2000.	\N
10404195	Massive Light damage to a foe. Bonus Light damage.	Also dodge all attacks from foes (1 time). 	\N
10404196	Massive Dark damage to a foe. All allies gain Armored .	\N	\N
10404197	Massive Dark damage to a foe. Gain Lethal Attack Dodged (25% HP) .	All allies gain Mirror Image .	\N
10404198	Massive Wind damage to a foe. All allies gain Revitalize .	All allies also gain Strength .	\N
10404199	Massive Fire damage to a foe. Restore MC's HP. Gain debuff immunity (1 time).	\N	\N
10405000	Massive earth DMG to a foe / Boost to double attack rate	\N	\N
10405002	Massive Fire damage to a foe. Inflict Mode Bar Cut on a foe in Overdrive.	Additional damage during Break.	\N
10405003	Massive Earth damage to a foe. / Gain DEF Up .	\N	\N
10405004	Massive Wind damage to a foe. Randomly causes ???	\N	\N
10405005	Massive Fire damage to a foe. Inflict 10% DEF Down .	Increased to 15% DEF Down .	\N
10405006	Massive Light damage to a foe. Slight chance to remove a buff effect.	\N	\N
10405007	Massive Wind damage to a foe. Restore all allies' HP (Healing cap: 900).	Remove 1 debuff from all allies.	\N
10405008	Massive Light damage to a foe. Gain Charge Bar +20% .	\N	\N
10405009	Massive Light damage to a foe. All allies gain 20% ATK Up and 20% Skill DMG Up .	\N	\N
10405010	Massive Fire damage to a foe. All allies gain 20% ATK Up and 20% Skill DMG Up .	\N	\N
10405011	Massive Water damage to a foe. All allies gain 20% ATK Up and 20% Skill DMG Up .	\N	\N
10405012	Massive Wind damage to a foe. All allies gain 20% ATK Up and 20% Skill DMG Up .	\N	\N
10405013	Massive Earth damage to a foe. All allies gain 20% ATK Up and 20% Skill DMG Up .	\N	\N
10405014	Massive Light damage to a foe. All allies gain 20% ATK Up and 20% Skill DMG Up .	\N	\N
10405015	Massive Dark damage to a foe. All allies gain 20% ATK Up and 20% Skill DMG Up .	\N	\N
10405016	Massive Wind damage to a foe. Gain Charge Bar +20% .	\N	\N
10405017	Massive Fire damage to a foe. All allies gain 25% ATK Up and 30% Skill DMG Up .	\N	\N
10405018	Massive Water damage to a foe. All allies gain 25% ATK Up and 30% Skill DMG Up .	\N	\N
10405019	Massive Wind damage to a foe. All allies gain 25% ATK Up and 30% Skill DMG Up .	\N	\N
10405020	Massive Earth damage to a foe. All allies gain 25% ATK Up and 30% Skill DMG Up .	\N	\N
10405021	Massive Light damage to a foe. All allies gain 25% ATK Up and 30% Skill DMG Up .	\N	\N
10405022	Massive Dark damage to a foe. All allies gain 25% ATK Up and 30% Skill DMG Up .	\N	\N
10405023	Massive Dark damage to a foe. Gain DA Up .	\N	\N
10405024	Massive Water damage to a foe. Bonus Plain damage.	Gain Charge Bar +20% .	\N
10405025	Massive Fire damage to a foe. All allies gain ATK Up and Skill DMG Up .	\N	\N
10405026	Massive Wind damage to a foe. Inflict 10% ATK Down .	Increased to 15% ATK Down .	\N
10405027	Massive Wind damage to a foe. Gain Charge Bar +20% .	\N	\N
10405028	Massive Fire damage to a foe. Gain Charge Bar +20% . Inflict 1 Bounty stack.	\N	\N
10405029	Massive Water damage to a foe. Gain Charge Bar +20% . Inflict 1 Bounty stack.	\N	\N
10405030	Massive Earth damage to a foe. Gain Charge Bar +20% . Inflict 1 Bounty stack.	\N	\N
10405031	Massive Wind damage to a foe. Gain Charge Bar +20% . Inflict 1 Bounty stack.	\N	\N
10405032	Massive Light damage to a foe. Gain Charge Bar +20% . Inflict 1 Bounty stack.	\N	\N
10405033	Massive Dark damage to a foe. Gain Charge Bar +20% . Inflict 1 Bounty stack.	\N	\N
10405034	Massive Earth damage to a foe. Gain 9% C.A. DMG Up (Stackable / Max: 45%) .	Buff increased to 10% C.A. DMG Up (Stackable / Max: 50%) . All allies gain 20% ATK Up .	\N
10405035	Massive Dark damage to a foe. Gain Charge Bar +20% .	\N	\N
10405036	Massive Dark damage to a foe. Gain Charge Bar +20% .	\N	\N
10405037	Massive Fire damage to a foe. Gain Charge Bar +20% . Reload bullets.	\N	\N
10405038	Massive Water damage to a foe. Gain Charge Bar +20% . Reload bullets.	\N	\N
10405039	Massive Earth damage to a foe. Gain Charge Bar +20% . Reload bullets.	\N	\N
10405040	Massive Wind damage to a foe. Gain Charge Bar +20% . Reload bullets.	\N	\N
10405041	Massive Light damage to a foe. Gain Charge Bar +20% . Reload bullets.	\N	\N
10405042	Massive Dark damage to a foe. Gain Charge Bar +20% . Reload bullets.	\N	\N
10405043	Massive earth DMG to a foe. Inflict 15% DEF Down for 10 seconds.	Debuff increased to 35% DEF Down . All allies gain Charge Bar +10% .	\N
10405044	450% Fire damage to a foe Inflict Onslaught .	Damage increased to 1200% (Damage cap: ~2,359,000).	Damage increased to 1250% .
10405045	Massive Dark damage to a foe. Gain DA Up .	\N	\N
10405046	450% Water damage to a foe Inflict Onslaught .	Damage increased to 1200% (Damage cap: ~2,359,000).	Damage increased to 1250% .
10405047	450% Earth damage to a foe Inflict Onslaught .	Damage increased to 1200% (Damage cap: ~2,359,000).	Damage increased to 1250% .
10405048	450% Wind damage to a foe Inflict Onslaught .	Damage increased to 1200% (Damage cap: ~2,359,000).	Damage increased to 1250% .
10405049	450% Light damage to a foe Inflict Onslaught .	Damage increased to 1200% (Damage cap: ~2,359,000).	Damage increased to 1250% .
10405050	450% Dark damage to a foe Inflict Onslaught .	Damage increased to 1200% (Damage cap: ~2,359,000).	Damage increased to 1250% .
10405057	Massive light DMG to a foe / Restore all allies' HP	\N	\N
10405058	Massive Dark damage to a foe. Boost to ATK.	\N	\N
10405059	Massive Water damage to a foe. Gain Charge Bar +20% .	Gain Jammed .	\N
10405060	Massive Dark damage to a foe All allies gain 15% Fire ATK Up and 15% Dark ATK Up .	\N	\N
10405061	Massive Earth damage to a foe Remove 1 debuff from MC.	Now removes 1 debuff from all allies.	\N
10405062	Massive Dark damage to a foe. All allies gain DA Up .	All allies also gain TA Up .	\N
10405063	Massive earth DMG to a foe / Boost to double attack rate	\N	\N
10405064	Massive Wind damage to a foe. Gain Mirror Image .	\N	\N
10405065	Massive Light damage to a foe.	\N	\N
10405066	Massive Light damage to a foe.	\N	\N
10405067	Massive Water damage to a foe. Boost to ATK.	\N	\N
10405068	Massive Fire damage to a foe. / All allies gain Fire ATK Up .	\N	\N
10405069	Massive Water damage to a foe. / All allies gain Water ATK Up .	\N	\N
10405070	Massive Earth damage to a foe. / All allies gain Earth ATK Up .	\N	\N
10405071	Massive Wind damage to a foe. / All allies gain Wind ATK Up .	\N	\N
